GEOID,spatialmismatch,spanish,median_household_income,below_bach,above_bach,bach_interact,phd,white,nonwhite,people_per_sqmi,english_better
530530620003,0.06777912378311157,0.3124300111982083,50875,0.5858778625954199,0.1450381679389313,0.08497465182681661,0,0.4076086956521739,0.5923913043478259,8163.265306122449,0.9305711086226204
530530620004,0.07964630424976349,0.15169660678642716,48155,0.5954323001631321,0.28874388254486133,0.17192743414172001,0,0.6082895504962055,0.39171044950379447,5393.576826196474,0.8542914171656687
530539400072,0.05837426334619522,0.17533718689788053,56094,0.7185289957567186,0.18528995756718528,0.13313620713455462,0,0.4954379562043796,0.5045620437956204,2442.6119901938937,0.9335260115606936
530330078004,0.03677017986774444,0,149455,0.0798004987531172,0.9201995012468828,0.07343237915187094,0.017456359102244388,0.8528272656855151,0.14717273431448488,6617.119425935418,1
530330079001,0.04540714994072914,0,83026,0.144,0.843,0.12139199999999999,0.019,0.8147554129911788,0.18524458700882118,16715.817694369973,1
530330079004,0.0503883957862854,0.039603960396039604,71161,0.23898139079333985,0.7257590597453477,0.17344290947880983,0.015670910871694418,0.7920792079207921,0.20792079207920794,44358.10810810811,1
530330080021,0.05240317061543465,0.014370664023785926,73269,0.36059907834101385,0.6094470046082949,0.21976602815944277,0.06970046082949309,0.7157534246575342,0.2842465753424657,51746.83544303798,0.9940535183349852
530330222021,0.06355706602334976,0,134769,0.5383858267716536,0.44291338582677164,0.23845828941657884,0.028543307086614175,0.7847272727272727,0.21527272727272725,5762.782900251466,0.9536
530330222022,0.0687594935297966,0.06836055656382335,109643,0.4642857142857143,0.5357142857142857,0.24872448979591838,0.012917933130699088,0.6413456321215409,0.35865436787845906,10221.85246810871,1
530330222023,0.06698448956012726,0,123158,0.429198682766191,0.5543358946212953,0.237920235781478,0,0.9318734793187348,0.0681265206812652,4718.714121699197,1
530330226042,0.02275331877171993,0.05775862068965517,150694,0.30708661417322836,0.6602924634420697,0.20276697696252535,0.006749156355455568,0.7048,0.2952,2715.6202476645667,1
530330226051,0.07473665475845337,0.18282548476454294,97457,0.4967532467532468,0.44426406926406925,0.22068961882273572,0.008116883116883116,0.7553516819571865,0.24464831804281345,2452.8832630098455,0.9414325286901464
530330226062,0.04667688906192779,0,101711,0.2916666666666667,0.7083333333333334,0.20659722222222224,0,0.47281612706169823,0.5271838729383017,8217.871485943775,0.940127388535032
530610502003,0.05884375795722008,0.007592190889370932,96964,0.4134742404227213,0.5746367239101717,0.23759748293775926,0.05680317040951123,0.7819956616052061,0.21800433839479394,1651.1461318051577,0.9859002169197396
530610519052,0.09364917874336244,0.1489686783804431,105559,0.5234619395203337,0.3753910323253389,0.19650291785956217,0,0.6067653276955602,0.39323467230443976,3235.294117647059,0.9037433155080212
530610503003,0.06481986492872238,0,148594,0.2800953516090584,0.7199046483909416,0.20164194561605636,0.060786650774731825,0.9078156312625251,0.09218436873747494,2937.886370326759,0.997931747673216
530610505005,0.07227673381567001,0.03207810320781032,71563,0.3998390989541432,0.6001609010458568,0.2399677939016821,0.029766693483507644,0.8517241379310345,0.1482758620689655,7927.829414980864,1
530610419034,0.1089804619550705,0.09277708592777086,48389,0.7053481331987891,0.18264379414732593,0.12882745924216027,0,0.8624121779859485,0.13758782201405154,15962.616822429907,0.8325031133250311
530610519254,0.09240303188562392,0.04685212298682284,136700,0.3972520908004779,0.5860215053763441,0.23279826826479622,0.04420549581839905,0.42240273621205643,0.5775972637879435,3838.8314459215494,0.9502196193265008
530610519221,0.10541802644729614,0.019159127195316657,152604,0.36870229007633587,0.5984732824427481,0.220658469786143,0.03282442748091603,0.512275731822474,0.487724268177526,4712.950600801068,0.9382650345928686
530610418061,0.09643981605768204,0.21294363256784968,76581,0.7543726235741445,0.04334600760456274,0.032699041478118814,0,0.5265324794144556,0.4734675205855444,9142.618151401088,0.9478079331941544
530610529033,0.08374688774347305,0.048799380325329204,53242,0.7864450127877238,0.15728900255754474,0.1236991516277366,0,0.8294243070362474,0.17057569296375266,8739.130434782608,1
530610418113,0.1301058679819107,0.06846673095467695,62230,0.7722397476340694,0.21829652996845425,0.16857725721223218,0,0.6128355704697986,0.3871644295302014,11761.223482979774,0.9455159112825458
530610527051,0.15832890570163727,0.043859649122807015,115859,0.5639344262295082,0.4060109289617486,0.2289635402669533,0.011475409836065573,0.7737127371273713,0.2262872628726287,3634.5727653287368,0.9743859649122808
530530602001,0.09791003167629242,0.39698292973402144,93056,0.4760536398467433,0.27298850574712646,0.12995717179724317,0.0210727969348659,0.7674694038689301,0.23253059613106988,418.1800171696494,0.7550615323541088
530530730062,0.11545303463935852,0.03987730061349693,66797,0.8438409311348206,0.1367604267701261,0.11540404586809865,0.009699321047526674,0.8939501779359431,0.10604982206405694,165.27856201769245,1
530530717071,0.05351889133453369,0.0911214953271028,48421,0.703030303030303,0.22424242424242424,0.1576492194674013,0,0.6563876651982379,0.3436123348017621,4340.344168260039,0.9894859813084113
530530714091,0.0830143392086029,0.027692307692307693,43603,0.8068181818181818,0.059343434343434344,0.04787936179981634,0,0.5099099099099099,0.4900900900900901,4693.446088794926,0.9856410256410256
530530725031,0.10886505246162416,0.011280315848843767,77778,0.6408921933085502,0.3442379182156134,0.22061939442517378,0.009665427509293681,0.8996117581808097,0.10038824181919023,466.0480264688397,1
530530725041,0.08563841134309769,0.04628632938643703,108750,0.4443625644804716,0.5490051584377302,0.24395734011639744,0.014738393515106854,0.9133299543841865,0.08667004561581348,833.8616288407084,0.9935414424111948
530530714094,0.06130457669496536,0.27158774373259054,49688,0.6715176715176715,0.10810810810810811,0.07259650502893747,0,0.9399092970521542,0.060090702947845805,7551.369863013699,0.9484679665738162
530530631001,0.06009747087955475,0.03653846153846154,64159,0.7482900136798906,0.1326949384404925,0.09929429730088836,0,0.7548076923076923,0.2451923076923077,6709.677419354839,1
530530612003,0.04443925991654396,0.06292749658002736,58984,0.7368421052631579,0.16878402903811252,0.12436717929124079,0.019963702359346643,0.7026315789473684,0.2973684210526316,7286.673058485138,1
530530610011,0.07161267846822739,0.01643192488262911,54926,0.5577319587628866,0.42783505154639173,0.23861728132638962,0,0.7654867256637168,0.2345132743362832,8349.75369458128,1
530530605004,0.02553904429078102,0.10440456769983687,111250,0.5339366515837104,0.4660633484162896,0.24884830367928584,0.06108597285067873,0.8727569331158238,0.12724306688417616,5151.260504201681,1
530530701001,0.00635984493419528,0.050870147255689425,70583,0.8151750972762646,0.15369649805447472,0.12528955775257763,0,0.8783422459893048,0.12165775401069519,2.2693327888552703,0.9879518072289156
530530731192,0.12650226056575775,0.10005078720162519,86935,0.7206632653061225,0.18494897959183673,0.13328593554768847,0.005739795918367347,0.8355489906450024,0.16445100935499757,65.31365669649892,0.9700355510411376
530530702062,0.07769932597875595,0,82321,0.7936925098554534,0.19973718791064388,0.15852990998426925,0,0.9617834394904459,0.038216560509554146,298.9988029165306,0.999031945788964
530530731113,0.06717713177204132,0.04527162977867203,109313,0.613960113960114,0.2564102564102564,0.15742567024618306,0.02564102564102564,0.8003820439350525,0.19961795606494748,1860.6717611515903,0.988933601609658
530530723103,0.144427090883255,0.015775635407537247,64940,0.6592592592592592,0.3292929292929293,0.2170894126449682,0,0.7071611253196931,0.2928388746803069,4949.367088607595,0.98159509202454
530530620001,0.03978130966424942,0.1724137931034483,63311,0.7434094903339191,0.20210896309314588,0.15024972124499245,0.015817223198594025,0.7927272727272727,0.20727272727272725,5913.978494623655,0.9583333333333334
530539400071,0.05348191782832146,0.07218683651804671,44798,0.765034965034965,0.17062937062937064,0.13053743459337866,0,0.38005390835579517,0.6199460916442049,4905.24460114588,0.9363057324840764
530530624003,0.04870050027966499,0,64024,0.6637824474660075,0.3362175525339926,0.22317530990204454,0,0.6807817589576547,0.31921824104234525,8872.832369942196,0.9796460176991152
530530720004,0.04002194851636886,0.0707395498392283,56781,0.7622377622377622,0.13986013986013987,0.10660668003325346,0.06853146853146853,0.7436893203883496,0.2563106796116505,6005.830903790087,0.9635584137191854
530530712062,0.05914419889450073,0,59375,0.8484398216939079,0.13075780089153047,0.11094012527349761,0,0.9724208375893769,0.027579162410623085,2384.8964677222903,1
530530714092,0.08909901231527328,0.09844559585492228,56125,0.8016194331983806,0.09716599190283401,0.07789014735530823,0,0.7357859531772575,0.26421404682274247,6803.185437997724,0.9810017271157168
530610519273,0.05253252759575844,0.008893280632411068,116146,0.4646074646074646,0.44787644787644787,0.2080867409052737,0,0.4463955637707948,0.5536044362292052,3325.138291333743,0.9624505928853756
530610408002,0.11271243542432784,0.04033149171270718,48788,0.574468085106383,0.32779255319148937,0.1883063603440471,0.006648936170212766,0.7713527851458886,0.2286472148541114,5122.282608695652,0.96353591160221
530610404003,0.08795220404863358,0.08286252354048965,53623,0.5552699228791774,0.4301628106255356,0.23885647068153135,0.009425878320479864,0.7482993197278912,0.25170068027210885,5435.2941176470595,0.9962335216572504
530610415001,0.04439264535903931,0.011655011655011656,69688,0.6441717791411042,0.25766871165644173,0.16598291241672625,0.010736196319018405,0.8580786026200873,0.14192139737991266,1732.2239031770043,1
530610413031,0.184782013297081,0.06025009473285335,81944,0.6136792452830189,0.34952830188679246,0.21449826450694198,0.012264150943396227,0.7705431754874652,0.22945682451253485,5198.190045248869,0.975748389541493
530610412021,0.07757377624511719,0.07569386038687972,52476,0.7600806451612904,0.21673387096774194,0.16473522047346514,0.016129032258064516,0.7026819923371648,0.2973180076628352,7823.741007194244,0.9554247266610596
530610412023,0.11475487798452376,0.046811397557666216,77675,0.8182730923694779,0.142570281124498,0.11666142481572878,0.015060240963855422,0.6845901639344262,0.31540983606557377,5296.978117401876,1
530610413041,0.07132640480995178,0.0021945866861741038,151250,0.43743743743743746,0.5075075075075075,0.22200278356434514,0,0.9030217849613492,0.09697821503865073,2614.3670769796067,1
530610409002,0.1031988337635994,0.026923076923076925,87857,0.5852317360565593,0.37941869599371564,0.2220478621487181,0.021209740769835034,0.8608465608465609,0.13915343915343914,3443.8775510204086,0.9873626373626374
530610413013,0.08107686042785645,0.1133768352365416,69412,0.6007905138339921,0.3547430830039526,0.21312627911699916,0.014822134387351778,0.8189655172413793,0.18103448275862066,2632.5562203424797,1
530610414001,0.06803528219461441,0.04630454140694568,110128,0.7090119435396308,0.2747014115092291,0.19476658166723845,0,0.7813798836242727,0.21862011637572737,2435.2226720647773,0.98753339269813
530610414002,0.09781404584646224,0.17096219931271478,31197,0.42443729903536975,0.20364415862808147,0.08643417665243329,0.015005359056806002,0.8574918566775245,0.14250814332247558,6848.856664807586,0.9604810996563574
530610414003,0.08897342532873154,0.08795562599049128,69722,0.7431111111111111,0.21244444444444444,0.1578698271604938,0,0.6615620214395099,0.33843797856049,3506.981740064447,0.9896988906497622
530610414004,0.10050933808088304,0.14316239316239315,86806,0.8352758352758353,0.09945609945609946,0.08307327654647002,0,0.7336065573770492,0.26639344262295084,8675.555555555555,0.9871794871794872
530610535041,0.07395515590906143,0,51845,0.8837744533947065,0.09666283084004602,0.08542814048924666,0.01611047180667434,0.7989864864864865,0.20101351351351354,2613.109688810417,1
530610520031,0.1182120069861412,0.04276911924610366,123111,0.5155963302752293,0.48440366972477067,0.24975675448194595,0.04892966360856269,0.5105442176870748,0.48945578231292514,5514.912774338773,0.9902138455962304
530610417043,0.0540422759950161,0.00913937547600914,111767,0.5734331150608045,0.40130963517305895,0.2301242342012022,0.023386342376052385,0.6999238385376999,0.3000761614623001,2263.4028615755906,0.9908606245239908
530330074021,0.06766461580991745,0.020586721564590838,82815,0.2825278810408922,0.6840148698884758,0.19325327179005267,0.011771995043370507,0.6973751930005146,0.30262480699948535,44564.220183486235,1
530610518022,0.1246362403035164,0.03563791874554526,100753,0.5410750507099391,0.44675456389452334,0.24172774831412594,0.0218052738336714,0.600609756097561,0.39939024390243905,3136.754861332483,0.9333570919458304
530610527071,0.15232771635055542,0.012485811577752554,127917,0.5870967741935483,0.40175953079178883,0.23587172452937277,0.011730205278592375,0.8266100495399858,0.17338995046001415,3756.979526721617,0.9950813469542188
530610518021,0.12028750032186508,0,99901,0.49193548387096775,0.46486175115207373,0.2286819904861008,0.013248847926267281,0.5321888412017167,0.4678111587982833,8390.349297803385,0.8864253393665158
530530606006,0.05226976051926613,0.0461361014994233,89808,0.4190800681431005,0.5809199318568995,0.24345196462827473,0,0.9832109129066107,0.016789087093389297,9352.306182531893,1
530530724082,0.1310073733329773,0.0024987506246876563,75881,0.6226658081133291,0.3586606567933033,0.22332572770065956,0.026400515132002575,0.9455272363818091,0.05447276361819091,1305.7096247960849,0.991504247876062
530530613002,0.07910661399364471,0.13776944704779756,75104,0.62,0.3742857142857143,0.23205714285714285,0.005714285714285714,0.7445127304653204,0.25548726953467954,11598.77800407332,1
530530609042,0.13764439523220062,0.004545454545454545,70680,0.7648068669527897,0.17768240343347638,0.13589272228259866,0.02145922746781116,0.789410348977136,0.21058965102286403,6933.667083854819,1
530610413033,0.06072767078876495,0.28460686600221485,95294,0.8846815834767642,0.09294320137693632,0.08222513856754779,0,0.7324239244491081,0.2675760755508919,6540.837336993823,0.9069767441860463
530610413014,0.04397977888584137,0.02340702210663199,75089,0.6739526411657559,0.31693989071038253,0.21360247643504834,0.0273224043715847,0.6571782178217822,0.34282178217821785,3352.697095435685,0.9791937581274384
530539400111,0.07071317732334137,0.023132848645076007,115875,0.5090609555189456,0.4596375617792422,0.2339835363917394,0.03789126853377265,0.7111665626949469,0.288833437305053,2177.397446346102,0.9438202247191012
530539400041,0.04695995151996612,0,119514,0.7122708039492243,0.2397743300423131,0.17078425482562498,0,0.8853801169590644,0.11461988304093566,1719.97585998793,0.9962871287128712
530530629001,0.17027337849140167,0.1002710027100271,55612,0.6373626373626373,0.26978021978021977,0.1719478323873928,0.01098901098901099,0.3786259541984733,0.6213740458015267,17957.505140507197,0.948509485094851
530530632003,0.05739877372980118,0.03376906318082789,64670,0.6318840579710145,0.34782608695652173,0.21978575929426591,0,0.7337986041874377,0.2662013958125623,6100.973236009732,0.989106753812636
530530609043,0.03744834288954735,0,58382,0.6828609986504723,0.2483130904183536,0.16956332490106196,0,0.7125279642058165,0.28747203579418346,5705.169112954691,1
530530702073,0.06275078654289246,0.11180124223602485,79219,0.6373713380839272,0.3095803642121932,0.19731765098243512,0.003167062549485352,0.9097658480868075,0.09023415191319246,265.09818170807404,0.9944099378881988
530530732003,0.090129092335701,0.042974079126875855,77396,0.7753222836095764,0.15837937384898712,0.12279505780925153,0,0.7695735200509229,0.230426479949077,88.52749085704303,0.995225102319236
530530725062,0.12355399131774902,0.0024449877750611247,107422,0.5405271009448036,0.4445549477871706,0.24029399713806784,0.028841372451516658,0.9040092521202776,0.09599074787972244,978.4248642124322,0.9714751426242868
530530735001,0.07873228937387466,0.02092904543134252,99464,0.565969718817592,0.41961067051189616,0.2374869332024791,0.023792357606344627,0.7988721804511278,0.20112781954887216,1912.9809421071557,1
530530723112,0.08556395024061203,0.0392156862745098,31551,0.7436582109479306,0.12283044058744993,0.0913438656972091,0,0.5643793369313801,0.4356206630686199,5192.153722978383,0.9545454545454546
530530610024,0.04195976257324219,0.039149888143176735,42000,0.6506024096385542,0.25301204819277107,0.16461024822180287,0,0.6666666666666666,0.3333333333333333,6292.682926829269,1
530530612001,0.05502864345908165,0.02402745995423341,55855,0.6781914893617021,0.28856382978723405,0.19570153349932098,0.015957446808510637,0.7848484848484848,0.21515151515151518,9959.758551307848,0.9759725400457666
530530732004,0.1317364126443863,0.034722222222222224,55218,0.7160087719298246,0.23026315789473684,0.1648704409048938,0.00932017543859649,0.8907528641571195,0.10924713584288052,13.387350159180196,0.9917534722222222
530530617002,0.07059089094400406,0.0581570996978852,74231,0.7538779731127198,0.18200620475698034,0.137210468736131,0.03412616339193381,0.4673178061607814,0.5326821938392186,11298.811544991511,1
530530721123,0.07608338445425034,0.04634581105169341,53375,0.8073979591836735,0.17857142857142858,0.14417820699708456,0.025510204081632654,0.7796467619848613,0.22035323801513876,5426.745778183478,0.9848484848484848
530530702042,0.14496436715126038,0.0248015873015873,87083,0.8036529680365296,0.15133724722765818,0.12162262790898556,0,0.9743101807802094,0.025689819219790674,1316.5476637855445,0.9930555555555556
530530605003,0.03415766358375549,0,137625,0.5053763440860215,0.47465437788018433,0.23987909419751252,0.0967741935483871,0.8209806157354618,0.1790193842645382,9450.43103448276,1
530530723052,0.05193658918142319,0,72287,0.6356340288924559,0.3451043338683788,0.21936005812500484,0,0.9199655765920827,0.08003442340791739,7021.148036253776,0.993421052631579
530619400012,0.08958784490823746,0.045068582625734814,71250,0.7838328792007266,0.08991825613079019,0.07048088559570566,0.007266121707538601,0.6067961165048543,0.3932038834951456,1098.9597225926914,0.9745264532984976
530610520033,0.07683622092008591,0.07122507122507123,123571,0.38486312399355876,0.5587761674718197,0.2150523414263525,0,0.6333333333333333,0.3666666666666667,7151.162790697675,0.9477682811016144
530530731142,0.12249699234962463,0,76143,0.8662109375,0.0908203125,0.07866954803466797,0,0.8403361344537815,0.15966386554621848,3221.8139624830787,1
530530718051,0.07028433680534363,0.2853513971210838,30353,0.7712230215827338,0.11798561151079137,0.0909932198126391,0,0.3285928143712575,0.6714071856287425,10356.58914728682,0.933107535986452
530610518032,0.23606576025485992,0.22237960339943344,63722,0.5924802910855064,0.31049120679199516,0.18395992057961144,0,0.48564510549982703,0.5143548945001729,11368.462445930005,0.8583569405099151
530530606003,0.05242661014199257,0,57778,0.5780669144981413,0.42193308550185876,0.24390555686073992,0.05390334572490706,0.7045177045177046,0.2954822954822955,9927.272727272726,1
530530703113,0.11835014075040816,0.054105363075462744,89500,0.7864406779661017,0.1769491525423729,0.1391600114909509,0.008813559322033898,0.8448349764252036,0.1551650235747964,2229.122874068412,0.9981015662078784
530530607006,0.04391025751829147,0.00851581508515815,106000,0.21346153846153845,0.7865384615384615,0.1678957100591716,0.03653846153846154,0.8858447488584474,0.1141552511415525,7657.342657342657,1
530530611001,0.06144731864333153,0.021592442645074223,76346,0.6049382716049383,0.3533950617283951,0.2137821978356958,0,0.8387096774193549,0.16129032258064516,5926.470588235294,1
530530731182,0.16996000707149506,0.004042037186742118,96250,0.7857142857142857,0.15510204081632653,0.12186588921282798,0.00510204081632653,0.8495222929936306,0.15047770700636942,370.7311313793205,1
530530702074,0.08179907500743866,0,102974,0.8362341772151899,0.15031645569620253,0.12569975765101746,0,0.9689655172413794,0.03103448275862069,507.4809694636451,1
530530634002,0.11453448235988616,0.13658536585365855,44281,0.8314606741573034,0.10513643659711075,0.0874168124515303,0,0.4717948717948718,0.5282051282051282,5803.571428571428,0.981029810298103
530530724063,0.12290296703577042,0.013895321908290875,108160,0.46432889963724305,0.501813784764208,0.23300664250236502,0,0.9569941149841558,0.04300588501584427,897.5661289667222,1
530530624002,0.06437171250581741,0,56250,0.7447447447447447,0.2552552552552553,0.19010000991982975,0,0.5724444444444444,0.4275555555555556,13661.202185792348,0.974
530530631002,0.08827193081378937,0.010699588477366255,61500,0.5952890792291221,0.2569593147751606,0.15296507389185152,0,0.5962877030162413,0.4037122969837587,5906.806761078117,0.8641975308641975
530530725061,0.06355400383472443,0,83750,0.580568720379147,0.4194312796208531,0.24350868129646686,0,0.9262851600387972,0.07371483996120272,316.22856792319726,0.9864016736401674
530530726035,0.05612087622284889,0.05555555555555555,NA,0.7348242811501597,0,0,0,0.7870370370370371,0.21296296296296297,48.85477766552572,1
530530732001,0.08062679320573807,0.005384615384615384,65903,0.7891156462585034,0.18820861678004536,0.1485183642618045,0,0.9468317552804079,0.05316824471959213,625.8832110133563,1
530530617003,0.04345594719052315,0.13010590015128592,64648,0.8669724770642202,0.09403669724770643,0.08152722834778219,0,0.44871794871794873,0.5512820512820513,6179.577464788732,0.9682299546142208
530530703132,0.06064743548631668,0,151250,0.8743093922651933,0.12569060773480664,0.1098924788620616,0,0.8358381502890173,0.16416184971098266,611.4802771101371,1
530530734041,0.07202845066785812,0.14194722474977253,54563,0.6788665879574971,0.29043683589138136,0.1971678637987536,0.02243211334120425,0.9691056910569106,0.030894308943089435,3957.528957528957,1
530530701002,5.763983936049044e-4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA
530610411002,0.0802362933754921,0.2653061224489796,50781,0.634493670886076,0.20727848101265822,0.13151688431341133,0,0.6091549295774648,0.39084507042253525,5401.8069424631485,0.9155844155844156
530610416014,0.04721364378929138,0.1470378301213419,NA,0.8614457831325302,0.03714859437751004,0.03200149997580684,0,0.6673441734417345,0.3326558265582656,4400.715563506262,0.961456102783726
530610412024,0.086358442902565,0.06881851400730817,68036,0.8083961248654468,0.08826695371367062,0.07135466333580909,0,0.7397899649941657,0.2602100350058343,4854.148966298499,0.9524969549330086
530330102001,0.07596758008003235,0.023605150214592276,113875,0.1853699085619285,0.8146300914380715,0.15100790556167076,0.04488778054862843,0.7129316181448883,0.28706838185511174,5931.726907630522,0.994277539341917
530330103001,0.05816774815320968,0,149219,0.28287461773700306,0.6162079510703364,0.1743095886055233,0.04281345565749235,0.8018979833926453,0.1981020166073547,7019.150707743547,0.9395465994962215
530330103004,0.10033382475376128,0.011821601289629231,94531,0.5253012048192771,0.4439759036144578,0.23322107707940196,0.02710843373493976,0.44877795111804475,0.5512220488819553,14404.49438202247,0.9591617409994626
530330103005,0.09214963763952257,0.058664259927797835,83333,0.2930513595166163,0.6898288016112789,0.20215526814590348,0.045317220543806644,0.7212543554006968,0.2787456445993031,8050.4908835904625,0.9927797833935018
530330104011,0.07279595732688904,0.09613130128956623,91964,0.4088050314465409,0.4308176100628931,0.1761204066294846,0.0440251572327044,0.24761904761904763,0.7523809523809525,5338.983050847458,0.9050410316529894
530330104021,0.02586421184241771,0.12222968435191403,90729,0.5674978503869303,0.2863284608770421,0.16249078605231967,0.028374892519346516,0.26098360655737707,0.7390163934426229,5791.872388909989,0.8455339153794493
530330104022,0.02934661880135536,0,81091,0.6251154201292706,0.3361034164358264,0.2101034283721648,0.008310249307479225,0.1765129682997118,0.8234870317002881,7771.556550951847,0.7900383141762453
530330105001,0.05609806999564171,0.0391304347826087,44700,0.4163907284768212,0.41225165562913907,0.17165776720319284,0.012417218543046357,0.6326086956521739,0.36739130434782613,12777.777777777776,0.8891304347826087
530610529052,0.10385830700397491,0.0991407799074686,50625,0.7114818449460255,0.12463199214916584,0.08867339971358708,0,0.7359413202933985,0.26405867970660146,6594.115276098348,1
